idx,announcement_id,category_large,agency,title,ext,n_chars,evidence,source_url,label_19class,confidence,exclude_reason,note,batch
113,PBLN_000000000120976,내수,전남광주통합특별시,[광주] 2026년 광주산업화디자인프로젝트 글로벌 디자인 전문기업 육성 지원 참여기업 모집 공고,hwp,1901,"지원내용 / - 국내·외 공모전(GD, Red Dot, iF, IDEA, PINUP, CES 등) 운영시기를 고려한 출품비 지원 / - 공모전 출품 관련 전문가 기술 자문 지원(희망 기업에 한함) / ○ 지원조건 및 유의사항 / - 디자인비즈광주플랫폼 회원가입 후 신청 必 / - 지원금은 기업당 최대 3,000천원 한도이며, 적격성 심사 결과 등에 따라 지원 한도가 조정될 수 있음 / - 선정 후 협약 기간은 공모전 추진 일정을 참고하여 최대 2026년 10월 이내로 협약 / 지원조건 및 유의사항 / - 디자인비즈광주플랫폼 회원가입 후 신청 必 / - 지원금은 기업당 최대 3,000천원 한도이며, 적격성 심사 결과 등에 따라 지원 한도가 조정될 수 있음 / - 선정 후 협약 기간은 공모전 추진 일정을 참고하여 최대 2026년 10월 이내로 협약 체결(예정) / - 부가가치세 및 초과 금액(운송비, 심사비, 통·번역비 등)은 출품자 부담 / - 선정기업 대상 사업비 집행 프로세스 및 증빙서류 별도 안내 / - 선정 후, 프로그램 미이행 및 결격사",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120976,경진대회,보통,,국내외 디자인 공모전 출품비 지원. 학습셋 공모전 → 경진대회 7건,M28
114,PBLN_000000000122952,금융,전남광주통합특별시,2026년 영세 소상공인 중소금융권 금융비용 지원사업 재공고,hwpx,5322,"지원내용 / - ’25년도 신규 대출자가 / ’25~26년 / 납부한 이자 일부 / (최대 12개월분*, 1인당 / 100만원 한도 / ) / * 신청 시 대출기간이 12개월미만이더라도 이자지원시(7월, 9월, 12월)까지 납입한 이자지원 예정 / ❍ 지원방법 : 소상공인 금융비용지원 신청 → 재단 심사 후 지원자 명단 확정 → 7월 중, 9월 중, 12월 중 이자지원 / ※ 명단 확정 후 이자지원시 이자 납입증명서 등 서류 제출 必 / 2 / 세부내용 / 󰊱 지원대상 / ❍ 신청대상 : / / 지원한도 : 이자 지원액 기준 최대 100만원 / ❍ 다중채무 : 다중채무자의 경우 합산하여 지원한도 내에서 지원 / 󰊳 / 지원절차 / ※ 상황에 따라 변경될 수 있음 / 󰊱 금융비용 지원사업 / 신청서 제출 / 󰁾 / 󰊲 / 적격여부 심사 및 선정통보 / 󰁾 / 󰊳 이자지원 신청(1차) / 사업주 ￫ 광주경제진흥상생일자리재단 / ( ~11월) / *금융거래 확인서 제출 / 재단 → 사업주 / (수시) / 신청(사업주→재단, 6월말까지) / *이자납입증명서 제출 / 󰊴 이자지원(1차) / 󰊵 / 이자지원 신청(2차) / 󰊶 /",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122952,융자,보통,,영세 소상공인 대출이자 최대 100만원 지원. 이차보전 계열,M28
115,PBLN_000000000123863,기술,경기도,[경기] 디스플레이 기술개발 지원사업 기술실증 및 성능평가 지원사업 공고,hwp,1020,"지원내용 / ○ 기술실증 및 성능평가 지원사업 공고일이 속한 달 1일부터 진행된 분석건부터 신청 가능 / ○ 기업(영리기관)이 자체 비용으로 선지출한 분석비의 최대 80% 금액 지원 (공급가액기준) / ○ 경기도 내 연구기관(차세대융합기술연구원, 한국전자기술연구원, 한국세라믹기술원, 한국나노기술원)을 활용한 패널 시제품·시작품의 성능평가 및 물성분석 비용 지원 / □ 지원절차 / □ 유의사항 / ○ 본 지원사업은 배정된 2026년도 예산 소진 시 종료됩니다. / ○ 아래의 경",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123863,성능인증,보통,,패널 시제품 성능평가·물성분석 비용 80%. 학습셋 성능시험 지원 → 성능인증,M28
116,PBLN_000000000117358,내수,경기도,[경기] 김포시 2026년 우수제품 판매전 E-커머스 입점기업 모집 공고,hwp,894,"(재)김포산업지원센터 공고 제2026-001호 / (재)김포산업지원센터는 “김포금빛몰”을 통해 관내 중소기업 제품의 홍보와 판매지원을하고자 하오니 관내 기업들의 많은 관심과 신청 바랍니다. / 2026년 1월 9일 / (재)김포산업지원센터장 / ○ 사 업 명 : 2026년 우수제품 판매전 E-커머스 / ○ 신청기간 : 연중 / ○ 신청대상 : 김포시에 주소를 두고 김포시에서 생산·가공된 상품에 대한 합법적 통신판매 자격을 갖춘 개인 및 단체 (자체 온라인 쇼핑몰 운영하고 있는 기업) / ○ 김포금빛몰(www.gimpomall.or.kr) 입점기업 모집 / - 온라인 홍보를 통한 기업 매출 증대 기여 / ○ 참여기업의 자체 쇼핑몰을 김포형 E-커머스에 연계하는 허브형 시스템 / - 김포시 중소기업 공동 홍보 플랫폼 / - 향후 센터에서 진행하는 다양한 사업과 연계하여 홍보 및 지원 / ○ 입점신청 제출 서류 / - 입점신청서(서식 1) / - 신청상품정보(서식 2) / - 개인정보 수집 및 이용 동의서(서식 3) / - 입점업체 확인서류(사업자등록증, 통신판매업 등록증 각 1부) / ○ 선정 안내는 서류 심사 이후 개별 통보 / ○ 제출서류는 일체 반환되지 않음 / ○ 기타 확인 불가능한 증빙서류는 불인정 / ○ 신청방법 : 입점신청 서류 구비 후 이메일 접수 / ○ 접수 및 문의처 : / - 접수처 : 김포시 양촌읍 황금1로 122 5층 / iglee@gopa.or.kr / - 문의처 : 김포산업지원센터 기업육성팀(031-981-1329) / [서식1] 입점신청서 / 2026년 우수제품 판매전 E-커머스 입점신청서 / [서식2] 신청상품정보 / 1. 공통 필수 정보 / 2. 상품등록시 필요사항(상세페이지 작성내용) / [서식3] 개인·기업정보 수집, 이용 및 제공 동의서 / 개인·기업",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117358,판로,높음,,김포금빛몰 E-커머스 입점,M28
117,PBLN_000000000124086,내수,전남광주통합특별시,[전남광주] 2026년 뷰티 라이브커머스 활성화지원 참여기업 모집 공고,hwp,1057,지원내용 / - 라이브커머스 채널 운영 및 SNS 활용 등 뷰티관련 기업 상황에 맞는 / 맞춤형 컨설팅을 통해 온라인 판로 확대 및 자생력 확보 지원 / ❍ 지원 세부내용 / ※ 지원 내용은 변경될 수 있음 / ❍ 접수기한 : 2026. 7. 6.(월) ~ 모집마감시 / ❍ 신청대상 / - 지역 : 광주·전남통합특별시 소재 중소기업 / - 업종 :「화장품법」제2조의 2(영업의 종류)에 따른 화장품업 또는 / 통신 기계기구·응용소프트웨어 등 기술적 요소가 가미된 / 뷰티테 / 지원 내용은 변경될 수 있음 / ❍ 접수기한 : 2026. 7. 6.(월) ~ 모집마감시 / ❍ 신청대상 / - 지역 : 광주·전남통합특별시 소재 중소기업 / - 업종 :「화장품법」제2조의 2(영업의 종류)에 따른 화장품업 또는 / 통신 기계기구·응용소프트웨어 등 기술적 요소가 가미된 / 뷰티테크 기업 / ❍ 사업운영 절차 / ❍ 선정방법 : 자격적격 여부 평가 후 기업선정(서류평가) / ❍ 제출방법 : 광주광역시 기업지원시스템(https://www.gjbizinfo.o / 지원규모 : 광주·전남 뷰티기업 약 15 ~ 20개사 / ❍ 지원내용 / - 라이브커머스 채널 운영 및 SNS 활용 등 뷰티관련 기업 상황에 맞는 / 맞춤형 컨설팅을 통해 온라인 판로 확대 및 자생력 확보 지원 / ❍ 지원 세부내용 / ※ 지원 내용은 변경될 수 있음 / ❍ 접수기한 : 2026. 7. 6.(월) ~ 모집마감시 / ❍ 신청대상 / - 지역 : 광주·전남통합특별시 소재 중소기업 / - 업종 :「화장품법」제2조의 2(영업의 종류)에 따른 화장품업 또는 / 통,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124086,판로,보통,,뷰티 라이브커머스 채널 운영. 수단에 컨설팅이 섞여 있다,M28
118,PBLN_000000000119158,인력,전북특별자치도,[전북] 2026년 초등학부모 10시 출근제 도입 중소기업 지원 사업 참여기업 모집 공고,hwp,2582,지원내용 : 초등 1~6학년 자녀를 둔 직원 대상 10시 출근제(1시간 단축근로)를 도입하는 50인 미만 도내 중소 제조업체에 지원금 지급 / ⇒ 초등학부모 직원은 임금 삭감 없는 1시간 근무시간 단축 / □ 지원규모 : 100건 정도 / □ 지원금액 : 근로자 1인당 최대 120만원(기업당 연간 최대 3명까지) / □ 지급방법 : 초등학부모 근로자 단축근로제를 도입하는 기업에 지원금 지급 / □ 신청기간 : 2026. 3. ~ 10. *예산소진시 / □ 선정방법 : 참여 / 지원규모 : 100건 정도 / □ 지원금액 : 근로자 1인당 최대 120만원(기업당 연간 최대 3명까지) / □ 지급방법 : 초등학부모 근로자 단축근로제를 도입하는 기업에 지원금 지급 / □ 신청기간 : 2026. 3. ~ 10. *예산소진시 / □ 선정방법 : 참여기업-근로자 간 Ⅰ·Ⅱ·Ⅲ 유형 선택 후 지원 요건 적합성 검토 / □ 지원대상 : 10시 출근제(1시간 단축근로)를 도입하는 50인 미만 도내 중소 제조업체 / - 사업장 요건 : 상시 근로자 수 50인 미만,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119158,고용보조,보통,,10시 출근제 도입 기업에 근로자 1인당 120만원,M28
119,PBLN_000000000124893,창업,경상북도,[경북] 2026년 청년창업제품 온라인 기획전 판로지원 참가기업 모집 공고(청년창업제품 판로개척 지원사업),hwpx,3171,"지원내용 / : / 온라인 전용 기획관 운영, 상세 페이지 제작, 마케팅 및 광고 지원 등 판로지원 / ○ / 지원기간 / : / 협약체결일 ~ 2026. 12. 15. / ○ / 신청방법 / : / 이메일( / gepa02@gepa.kr / ) 신청 / ○ / 접수기간 / : / 2026. 7. 28.(화) ~ 8. 21.(금) / ※ 기간 내 수시 접수, 예산 소진 시 조기 마감 / 2 / 추진절차 / 모집공고 / 신청·접수 / 서류심사 및 선정평가 / ’26. 7. 28. / ’26. 7. 28. / ∼ 8. 21. / 기간 내 수시 접수,  / 지원규모 / : / 85개사 내외 / ○ / 입점채널 / : / 롯데온 / ○ / 지원내용 / : / 온라인 전용 기획관 운영, 상세 페이지 제작, 마케팅 및 광고 지원 등 판로지원 / ○ / 지원기간 / : / 협약체결일 ~ 2026. 12. 15. / ○ / 신청방법 / : / 이메일( / gepa02@gepa.kr / ) 신청 / ○ / 접수기간 / : / 2026. 7. 28.(화) ~ 8. 21.(금) / ※ 기간 내 수시 접수, 예산 소진 시 조기 마감 / 2 / 추진절차 / 모집공고 / 신청·접수 / 서류심사 및 선정평가 / ’26. 7. 28. / ’26. / 지원방식 : 유통 플랫폼 내 인프라 및 마케팅 직접 연계 지원 / (플랫폼 일괄 운영) ※ 플랫폼에서 선정기업에게 개별 연락 예정 /  / 지원내용 / 구 분 / 세부내용 / 플랫폼 입점지원 / - 플랫폼 MD의 입점평가 및 매칭 / - 플랫폼 채널 연계 판로 멘토링 지원 / 청년CEO관 운영 / 시즌 카테고리 기반 연간 기획전 운영 / (기획전 5회, 청년세일페스타 3회) / 제품 입점부터 상세페이지 제작 지원 등 MD 밀착 지원 / 우수기업 대상 브랜드관 개최,",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124893,판로,높음,,롯데온 온라인 기획관·상세페이지·광고,M28
120,PBLN_000000000117794,기술,경상북도,[경북] 2026년 중소기업 정부기술개발공모사업 선정지원 참여기업 모집 공고,hwp,694,지원내용 / □ 신청·접수 / ❍ (신청기간) 공고일로부터 ~ 2026.11.30.(사업비 소진 시까지 상시 접수) / ❍ (추진기간) 승인일로부터 60일 이내 / ❍ (제출서류) / ※ 제출서류는 상기 순서대로 전체 1개 파일(PDF)로 제출 / - 파일제목 : ‘2026 중소기업 정부기술개발 공모사업 선정지원_기업명’ / - 신청서 및 증빙서류의 개별파일 혹은 한글파일 제출 불가 / ❍ (신청방법) (재)경북테크노파크 홈페이지 신청·접수 / - (☎ 전화문의) 053) / 지원규모 : 100건 내외 / □ 프로그램별 지원내용 / □ 신청·접수 / ❍ (신청기간) 공고일로부터 ~ 2026.11.30.(사업비 소진 시까지 상시 접수) / ❍ (추진기간) 승인일로부터 60일 이내 / ❍ (제출서류) / ※ 제출서류는 상기 순서대로 전체 1개 파일(PDF)로 제출 / - 파일제목 : ‘2026 중소기업 정부기술개발 공모사업 선정지원_기업명’ / - 신청서 및 증빙서류의 개별파일 혹은 한글파일 제출 불가 / ❍ (신청방법) (재)경북테크노파크 홈페이지 신,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117794,컨설팅,보통,,정부 기술개발 공모사업 선정지원. 원문 발췌에 지원항목 표가 안 잡혔다,M28
121,PBLN_000000000120166,인력,제주특별자치도,[제주] 2026년 소상공인 건강검진 지원사업 신청자 모집 공고,hwp,1216,"지원내용 / ■ 신청대상 : 제주도내 소상공인 중 아래와 같은 자격요건을 갖춘 업체 / ⚫ 지원자격 / - 개업일로부터 3년 이상* 사업을 영위중인 사업자 중, 최근 2개년 평균 매출액 80백만 원 미만인 소상공인 (* 공고 시작일 기준) / ⚫ 지원제외대상 / - 2024~2025년 건강검진 지원사업 검진 완료자 / - 휴·폐업 중인 사업자 (매출액 증빙서류 상 매출액이 0원일 경우 휴업상태로 간주) / ■ 모집인원 : 150명 / - 사업자등록증에 기재된 대표자에 한함(공동대표",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120166,,높음,대상밖-개인복지,소상공인 대표자 건강검진. 기존 50건에서도 같은 사유로 제외했다,M28
122,PBLN_000000000125088,수출,문화체육관광부,한중 문화 및 푸드 교류 페스티벌 참가기업 모집 공고,hwp,2467,"[공고 제2026-호] / <한중 문화 및 푸드 교류 페스티벌> 참가기업 모집 공고 / 한국콘텐츠진흥원은 국내 콘텐츠기업의 해외시장 진출 및 한국 콘텐츠의 / 수요 저변 확대를 위하여 다음과 같이 “한중 문화 및 푸드 교류 페스티벌” / 국내 참가기업을 모집합니다. 많은 관심과 참여 부탁드립니다. / 1. 행사개요 / ※ 세부 일정 및 내용 추후 변동가능 / ㅇ 행 사 명 : 한중 문화 및 푸드 교류 페스티벌 / ㅇ 행사장소 : 중국, 심천 화교성창의문화단지(华侨城创意文化园) / ㅇ 행사일정 : 2026. 11. 18.(수) ~ 11. 21.(토) / ㅇ 행사주최 : 문화체육관광부, 농식품축산부 / ㅇ 행사주관 : 주홍콩한국문화원, 한국콘텐츠진흥원, 한국농식품유통공사 / ㅇ 행사구성 / 2. 모집내용 / ① K-콘텐츠위크 in 선전 / ㅇ 모집기간 : 2026. 8. 3.(월) ~ 8. 18.(화), 오후 14:00(한국시간 기준) / 16일간 / ㅇ 모집대상 : 중국 진출을 희망하는 국내 콘텐츠기업 / ㅇ 모집장르 : 애니메이션/캐릭터IP/웹툰/방송(숏폼) / ㅇ 모집규모 : 20개사 내외 / ㅇ 지원내역 / ② K-콘텐츠 홍보·판촉 마켓 / ㅇ 모집기간 : 2026. 8. 3.(월) ~ 8. 18.(화), 오후 14:00(한국시간 기준) / 16일간 / ㅇ 모집대상 : 중국 소비자에 직접 홍보를 희망하는 국내 콘텐츠기업 / ㅇ 모집장르 : 판매가 가능한 콘텐츠 전 장르 / ㅇ 모집규모 : 15개사 내외 / ㅇ 지원내역 / ※ 지원 세부사항은 상황에 따라 추후 변동가능 / 4. 신청방법 / ㅇ 신청기간 : 2026. 8. 3.(월) ~ 8. 18.(화), 오후 14:00(한국시간 기준) / ㅇ 지원방법 : 콘텐츠수출마케팅플랫폼(Welcon)을 통한 온라인 접수 / - 접수처 바로가기",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000125088,판로,보통,,한중 문화·푸드 페스티벌 참가. 해외 행사 참가 지원,M28
123,PBLN_000000000124726,내수,충청북도,[충북] 2026년 특화콘텐츠 마케팅 지원사업(팝업운영) 모집 수정 공고,hwp,5004,"지원내용) 충북 특화콘텐츠IP* 활용 전시·판매·홍보 및 체험형 팝업 마케팅 비용 지원 *「2026 콘텐츠 충북, 스토리 페어」의무 참여 / ※콘텐츠IP장르 : 영상, 캐릭터, 웹툰․만화, 음악, 실감콘텐츠, 게임, 디지털콘텐츠 등 순수 콘텐츠 분야 / ❍ (지원대상) 공고 시작일 기준 충청북도에 사업자 등록이 되어 있는 콘텐츠기업으로, 콘텐츠 IP를 보유하고 이를 마케팅에 활용할 계획이 있는 기업 / ❍ (지원내용) 지원금 한도 내 지역 행사 팝업 기획전 운영비 / 지원규모) 총 4개사 내외(과제별 8,000천원 내외) / ❍ (지원내용) 충북 특화콘텐츠IP* 활용 전시·판매·홍보 및 체험형 팝업 마케팅 비용 지원 *「2026 콘텐츠 충북, 스토리 페어」의무 참여 / ※콘텐츠IP장르 : 영상, 캐릭터, 웹툰․만화, 음악, 실감콘텐츠, 게임, 디지털콘텐츠 등 순수 콘텐츠 분야 / ❍ (지원대상) 공고 시작일 기준 충청북도에 사업자 등록이 되어 있는 콘텐츠기업으로, 콘텐츠 IP를 보유하고 이를 마케팅에 활용할 계획이 있는 기업 / / 지원조건) 사업기간 내 충북도내 지역 행사에 1회 이상 참여하여 팝업을 운영하여야 함 / - 충북과학기술혁신원이 주관하는 「2026 콘텐츠 충북, 스토리 페어」를 포함하여, 도내 축제·박람회·전시회 등 지역 행사 참여 / - 참여 행사별 제품 홍보 및 응대를 위한 전담 인력 배치 / - 충북 스토리 크루 개발 콘텐츠와 연계하여 공동 전시·홍보 계획을 제안한 기업 우대 / ❍ (필수요건) / - 사업기간 이내 과제 수행 완료 및 산출물 제출 필수 / - 협약 완료 후 3년",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124726,판로,높음,,콘텐츠IP 팝업 전시·판매·홍보 마케팅비,M28
124,PBLN_000000000119421,수출,대전광역시,[대전] 2026년 우정청 국제특송비 지원사업 모집 공고,hwp,1342,"지원내용: 국제특송비( EMS 이용) / ❍ 기업별 월 50만원, 연간 300만원 한도 / ❍ 고중량특송(70kg~2,000kg)의 경우 20% 연간 한도 내에서 지원가능 / ※ 고중량특송의 경우 기존 할인지원(12%)은 되지 않음 / □ 세부지원내용 / ❍ (우정청) 국제특송(EMS) 요금의 12% 기본할인 / ❍ (진흥원) 할인이 적용된 우편요금의 50% 지원 / □ 지원지급 / ❍ 시 기 : 제출서류 검토 후 월별 지급(익월 중) / ❍ 방 법 : 개별지급( → 지원기업) / 지원규모: 80개사 내외 / □ 지원대상: 대전광역시에 본사 또는 공장이 소재한 중소기업 / ❍ 단, 전년도 EMS를 통한 수출실적증빙 제출 필수 / ❍ 매 익월 5일 이내 상세목록* 리스트 메일 제출 필수(접수: 우정청) / * 계약고객전용 시스템(https://biz.epost.go.kr/) → 계약EMS → 접수신청 → 접수예약내역 → 엑셀 다운로드 / * 수기접수 고객은 우정청에 요청 / □ 지원 제외대상 / ❍ 사업자등록증상 도소매(무역)업, 숙박 및 음식점업, 금융",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119421,수출물류,높음,,국제특송(EMS) 요금 지원,M28
125,PBLN_000000000119038,내수,울산광역시,[울산] 울주군 2026년 사회적경제 온라인 판로지원사업 참여기업 모집 안내 공고,hwp,583,"지원내용 / 1. 디자인 지원 : 포장패키지 제작, BI·CI 디자인 개발 및 샘플링 지원 / 2. 콘텐츠 제작 : 제품 및 서비스별 상세페이지 제작 (신규 제작 및 기존 페이지 리뉴얼) / 3. 언론·홍보 : 카드뉴스 및 웹포스터 제작, 언론기사 작성 및 배포 등 / ○ 신청기간 및 방법 / 1. 신청기간: ‘26. 03. 03.(화) ~ 선착순마감 / 2. 신청방법: 네이버폼 https://naver.me/5zUcXfdl / 3. 관련문의: 홈페이지www.sescoo",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119038,판로,높음,,온라인 판로용 패키지·상세페이지·홍보 콘텐츠 제작,M28
126,PBLN_000000000123736,경영,방위사업청,2026년 퇴직공무원 사회공헌사업(방위사업 Bridge와 함께 참여해요) 컨설팅 참여기업 모집 공고,hwp,597,"<방위사업청 공고 제2026-81호> / ❏ 참가신청 / ❍ 신청기간 : 2026. 6. 25.(목) ~ 10. 30.(금) / ❍ 신청대상 : 방위사업에 관심 있는 기업 / ❍ 신청방법 : 신청서(별지) 작성하여 이메일 신청 / * 이메일 : dapabridge@korea.kr / ❏ 컨설팅 개요 / ① 컨설팅 기간 : 2026년 6월 ~ 11월 / * 컨설팅 시기, 장소, 횟수 등은 추후 협의 / ② 컨설팅 분야 : 정책, 사업, 원가 등 방위사업관련 분야 / ③ 컨설팅 내용 : 방위사업 절차, 방산원가 산정방법 및 원가 관련 규정, 청에서 주관하는 각종 지원사업 소개, 유관부서 안내 등 / ④ 컨설팅 비용 : 없음 / ⑤ 컨설팅 효과 : 방위사업 관련 정보 부족으로 인한 방산 진입장벽 해소 / ❏ 기타 / ❍ 문의사항 : 운영지원과 주무관 성신애(☏02-2079-6616)로 문의 / ※ 퇴직공무원 사회공헌사업은 방위사업청 공고 제2026-70호 「'26-2차 방산 중소기업 컨설팅 지원사업」과 다른 사업임을 안내드립니다. / * 본 사업 컨설팅 참여기업은 방산 중소기업 컨설팅 지원사업 지원 가능",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123736,컨설팅,높음,,방위사업 절차·원가 컨설팅(무료),M28
127,PBLN_000000000124975,기술,산업통상부,2026년 EV플랫폼 연계부품 XRㆍ디지털트윈 기술지원 기반구축 사업 기업지원 통합 공고,hwp,1674,"지원내용을 안내하오니, 참여를 희망하는 중소․중견기업의 많은 참여 바랍니다. / 2026년 4월 9일 / 한국기계연구원장 / 한국자동차연구원장 / 한국자동차부품소재산업기술연구조합 이사장 / □ 지역 자동차부품 산업의 미래차 전용플랫폼 연계부품 개발환경 고도화, 디지털전환 기술지원 인프라 구축을 통한 EV플랫폼 연계부품 기업의 기술역량 강화 / □ 신청 자격 : EV플랫폼 연계부품 XR/디지털트윈 기술 활용 관련 자동차부품기업 / □ 공통 우대사항 / - 매출(수출) 및 고용의 성과 계획 / 지원 내용 ※세부내용 하단 참고 / □ 지원 절차 및 일정 / * 일부 지원 미달로 인해 상시접수로 변경, 이메일 또는 유선 문의 후 접수 절차 진행 / □ 선정 방법 / ※ 지원금액은 평가 결과에 따라 변동될 수 있음 / ※ 접수기간 내 지원 건수 미달 시 수시접수 진행 → 지원기관 검토 후 지원 실시 / ※ 수행 및 결과보고 일정은 지원상황에 따라 실무자 간 논의 후 변동 가능 / □ 세부 내용 / ※ 항목 별 교차 중복지원 불가능 / □ 접수기간 : 2026. 4. 9.(목) ~",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124975,사업화,낮음,,XR·디지털트윈 기술지원. 원문 발췌가 개요뿐이라 근거가 얇다,M28
128,PBLN_000000000125179,수출,부산광역시,[부산] 2026년 국제게임전시회 지스타 BTBㆍBTC 부산공동관 참가기업 모집 공고,hwp,1688,"지원내용 ※ 지원 내용은 상황에 따라 변경될 수 있음 / 4. 지원대상 및 신청자격 / ○ 사업공고일 기준 부산광역시에 소재한 게임콘텐츠 관련 기업 / ○ 사업공고일 현재 정부, 지방자치단체 또는 공공기관의 지원사업 참여 제한 대상에 해당하지 않는 기업(국세·지방세 체납 등으로 참여가 제한된 사업자 및 개인은 신청 불가) / ○ 동일 행사와 관련하여 타 기관으로부터 중복 지원을 받지 않는 기업 / 5. 신청기간 및 신청방법 / ○ 신청기간 : 2026. 8. 5.(수) ~ 8 / 지원 내용은 상황에 따라 변경될 수 있음 / 4. 지원대상 및 신청자격 / ○ 사업공고일 기준 부산광역시에 소재한 게임콘텐츠 관련 기업 / ○ 사업공고일 현재 정부, 지방자치단체 또는 공공기관의 지원사업 참여 제한 대상에 해당하지 않는 기업(국세·지방세 체납 등으로 참여가 제한된 사업자 및 개인은 신청 불가) / ○ 동일 행사와 관련하여 타 기관으로부터 중복 지원을 받지 않는 기업 / 5. 신청기간 및 신청방법 / ○ 신청기간 : 2026. 8. 5.(수) ~ 8. 20.(목 / 지원규모 : 20개사 내외 / ○ BTC 부산공동관 부스 / - 일정/장소 : `26. 11. 19.(목) ~ 11. 22.(일) / 벡스코 제1전시장 내 / - 부스구성 : 15부스, 총면적 135㎡ / - 지원규모 : 8개사 내외 / 3. 지원내용 ※ 지원 내용은 상황에 따라 변경될 수 있음 / 4. 지원대상 및 신청자격 / ○ 사업공고일 기준 부산광역시에 소재한 게임콘텐츠 관련 기업 / ○ 사업공고일 현재 정부, 지방자치단체 또는 공공기관의 지원사업 참여 제한 대상에 해당",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000125179,판로,높음,,지스타 부산공동관 참가,M28
129,PBLN_000000000125389,수출,충청북도,[충북] 2026년 농식품 해외 무역사절단 파견(호주) 모집 공고,hwp,2167,"지원내용: 바이어 발굴 및 상담 지원비, 상담장 임차료, 통역비, 항공료 40%＊, 현지 차량 및 기타 행정 지원 등 / ＊이코노미 기준, 1사 1인 50만원 이내 / ※ 기업부담: 항공료 일부, 물류비, 기타 체재비 등 / ❍ 타깃 시장 및 바이어 정보 제공 / - 기업 수요를 반영한 타켓마케팅(선호유형, 유치희망 바이어 사전조사) / - 현지 수출시장 현황 및 동향 안내 / ❍ 수출상담회 및 현지 시장조사 / - 사전 섭외 현지 바이어와의 1:1 수출상담회 / - 참여기 / 사업내용 : 바이어 매칭, 시장조사, 1:1 수출 상담 추진 / ❍ 지원내용: 바이어 발굴 및 상담 지원비, 상담장 임차료, 통역비, 항공료 40%＊, 현지 차량 및 기타 행정 지원 등 / ＊이코노미 기준, 1사 1인 50만원 이내 / ※ 기업부담: 항공료 일부, 물류비, 기타 체재비 등 / ❍ 타깃 시장 및 바이어 정보 제공 / - 기업 수요를 반영한 타켓마케팅(선호유형, 유치희망 바이어 사전조사) / - 현지 수출시장 현황 및 동향 안내 / ❍ 수출상담회 및 현지 시장",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000125389,판로,높음,,농식품 해외 무역사절단 파견(호주),M28
